event_id,description,total_cost,paid_by,participants
f9c0e0a4-eb63-4315-9822-a0c6427e367f,Thiết bị nhỏ cho dự án,1579000,Person_4,Person_16;Person_5;Person_8;Person_6;Person_4;Person_10;Person_11;Person_13;Person_20;Person_19
ce9cfee7-68cd-4887-b6a7-41dacba28319,Tiền điện nước chia sẻ,1150998,Person_15,Person_12;Person_14;Person_18;Person_15;Person_1;Person_20
453fac0d-4f8d-43d7-9410-e965b46ed9a2,Đăng ký dịch vụ trực tuyến dùng chung,1718997,Person_7,Person_3;Person_7;Person_4;Person_17;Person_13;Person_5;Person_2
c297f61d-1edb-4264-9d5a-377ad425b67d,Đồ dùng sinh hoạt chung,872001,Person_10,Person_19;Person_2;Person_16;Person_12;Person_3;Person_1;Person_15;Person_17;Person_11;Person_13;Person_7;Person_10;Person_8
06fabfd0-e73e-471f-950f-472f1e985976,Tiền điện nước chia sẻ,1038000,Person_6,Person_15;Person_8;Person_17;Person_14;Person_5;Person_12;Person_2;Person_4;Person_11;Person_9;Person_6;Person_20;Person_19;Person_3;Person_18;Person_13;Person_16;Person_10;Person_1;Person_7
4eca93b8-870b-4581-902d-648a837b1c82,Ăn trưa chung,1630998,Person_9,Person_11;Person_18;Person_17;Person_9;Person_19;Person_10;Person_14;Person_20;Person_12;Person_15;Person_6;Person_1;Person_5;Person_2;Person_7;Person_8;Person_13;Person_4
90e8b207-c217-4d33-a2cc-616748c61df0,Ăn trưa chung,1345000,Person_18,Person_4;Person_18
d973d813-20ea-4942-813f-009ae6da667a,Tiệc cuối tuần,869991,Person_17,Person_1;Person_3;Person_11;Person_7;Person_9;Person_5;Person_18;Person_10;Person_16;Person_4;Person_6;Person_14;Person_12;Person_15;Person_13;Person_20;Person_19;Person_17;Person_8
6845ac09-3566-499a-887f-d446b90cd8d7,Sách và tài liệu chung,351000,Person_19,Person_19;Person_14;Person_10;Person_5;Person_7;Person_20;Person_4;Person_13;Person_9;Person_3;Person_1;Person_18
17e78e55-7e83-45e0-b3a4-4b7a56df354a,Mua đồ dùng văn phòng,1919997,Person_2,Person_11;Person_15;Person_6;Person_17;Person_2;Person_5;Person_3;Person_18;Person_19
d9da4fb1-a00e-41e3-b696-9b2a88d72c86,Ăn trưa chung,1612000,Person_10,Person_19;Person_12;Person_17;Person_7;Person_10;Person_5;Person_3;Person_13
636ed197-cdae-45f8-ba70-9fc73d63990d,Thiết bị nhỏ cho dự án,1380999,Person_13,Person_1;Person_13;Person_18
f8f05ae6-8385-4ff7-9861-5ef3f38be8aa,Thực phẩm cho bữa tối chung,1856000,Person_5,Person_3;Person_5
cf5b5151-9024-4f6c-9b18-e749381ea7a2,Vé xem phim,273000,Person_3,Person_17;Person_3;Person_20;Person_16;Person_18;Person_6;Person_11;Person_9;Person_5;Person_1;Person_14;Person_4;Person_19
b95d0db8-1c51-47a4-b764-0edeca50d48f,Vé xem phim,1796992,Person_14,Person_11;Person_10;Person_14;Person_6;Person_1;Person_3;Person_9;Person_15;Person_13;Person_16;Person_20;Person_19;Person_7;Person_4;Person_18;Person_2
9bab0bf3-afc8-4fbe-bc89-4bb4d6016ef9,Vé xem phim,818995,Person_2,Person_13;Person_9;Person_11;Person_12;Person_14;Person_4;Person_1;Person_2;Person_10;Person_8;Person_15;Person_7;Person_20;Person_16;Person_18;Person_3;Person_6;Person_19;Person_17
1652ce4f-5916-4857-b972-630ba1d4b22c,Đăng ký dịch vụ trực tuyến dùng chung,1179000,Person_13,Person_1;Person_13;Person_2;Person_7;Person_3
bbf1e877-52e6-435a-8589-4e925ba3ba53,Cà phê nhóm,1589004,Person_13,Person_18;Person_19;Person_9;Person_4;Person_12;Person_3;Person_17;Person_16;Person_7;Person_13;Person_1;Person_15
b75d3cde-a7ce-479e-8164-ec26385f3d89,Đồ dùng sinh hoạt chung,762000,Person_15,Person_9;Person_5;Person_3;Person_15;Person_12;Person_20;Person_2;Person_11
1005587c-6722-4ead-b5b7-cc53db3c67bf,Thực phẩm cho bữa tối chung,1712992,Person_6,Person_14;Person_5;Person_16;Person_3;Person_19;Person_18;Person_9;Person_4;Person_20;Person_8;Person_7;Person_13;Person_6;Person_2;Person_1;Person_12
fb2ce350-2b58-4b49-8dc2-14696c300fac,Đăng ký dịch vụ trực tuyến dùng chung,550005,Person_4,Person_15;Person_5;Person_11;Person_1;Person_20;Person_9;Person_16;Person_4;Person_17;Person_7;Person_2;Person_19;Person_10;Person_18;Person_12
0159471d-e305-4b9b-adc6-2418a2eacce0,Quà tặng chung,1529000,Person_8,Person_9;Person_8;Person_3;Person_13;Person_14;Person_15;Person_5;Person_18
3f4b13d4-23f0-41d1-80b1-49a9c69fc419,Đồ ăn vặt cho nhóm,1361998,Person_18,Person_18;Person_4;Person_7;Person_5;Person_10;Person_13;Person_12;Person_9;Person_11;Person_14;Person_20
671cbd84-77bd-469f-a909-7a2cb749de27,Thực phẩm cho bữa tối chung,1317000,Person_20,Person_13;Person_20;Person_6;Person_1;Person_17;Person_12;Person_8;Person_2;Person_4;Person_11
7edce903-3894-4c96-8ddf-c8d6d4543e70,Quà tặng chung,1815003,Person_1,Person_3;Person_8;Person_7;Person_10;Person_1;Person_5;Person_17;Person_14;Person_20
2fe1636c-2ba7-4e60-9651-1602c590412b,Đồ dùng sinh hoạt chung,1595008,Person_10,Person_16;Person_14;Person_19;Person_18;Person_13;Person_9;Person_4;Person_20;Person_17;Person_15;Person_11;Person_1;Person_3;Person_8;Person_2;Person_10;Person_12
f318b2a6-b9a9-4c46-9965-9e60603d6e03,Tiền điện nước chia sẻ,1986000,Person_7,Person_10;Person_13;Person_8;Person_7;Person_14;Person_6;Person_19;Person_18;Person_9;Person_4
a44f7b9e-265c-4fe5-bab4-d55e339dbb7e,Hoạt động team building,226000,Person_3,Person_3;Person_18
01c32639-e622-4eed-b553-fe23ce7de9bf,Hoạt động team building,152000,Person_11,Person_5;Person_7;Person_19;Person_11;Person_3;Person_18;Person_14;Person_8;Person_12;Person_17
bb95844f-0a42-446a-b7fb-bbf050c4f9ac,Vé xem phim,364000,Person_7,Person_18;Person_16;Person_7;Person_1;Person_2;Person_15;Person_6;Person_5;Person_8;Person_3;Person_11;Person_17;Person_14;Person_13;Person_9;Person_10;Person_20;Person_4;Person_19;Person_12
012516f2-20d3-4005-be4f-958ce2c079ec,Quà tặng chung,1936000,Person_2,Person_4;Person_15;Person_7;Person_16;Person_9;Person_17;Person_2;Person_3;Person_14;Person_6;Person_8;Person_19;Person_12;Person_18;Person_13;Person_11;Person_1;Person_10;Person_5;Person_20
2acb3672-cbde-4cd1-a513-1bde0c278f36,Đồ ăn vặt cho nhóm,1565000,Person_18,Person_13;Person_18;Person_16;Person_10
02504967-4429-4d8a-bc74-8b4555cce47b,Tiền điện nước chia sẻ,1776000,Person_18,Person_14;Person_12;Person_10;Person_6;Person_3;Person_19;Person_8;Person_7;Person_5;Person_20;Person_2;Person_18;Person_16;Person_13;Person_11;Person_17;Person_15;Person_4;Person_1;Person_9
0f38d24c-bfe2-4dc9-bf20-462081bdea88,Tiền điện nước chia sẻ,1197999,Person_10,Person_9;Person_19;Person_14;Person_10;Person_1;Person_2;Person_3;Person_13;Person_17;Person_8;Person_20
f8e35239-3ec9-49a3-9366-520c6670d6b3,Thiết bị nhỏ cho dự án,1394004,Person_11,Person_5;Person_13;Person_12;Person_19;Person_9;Person_16;Person_14;Person_8;Person_17;Person_11;Person_1;Person_18
8f41acbc-a780-47fa-93c4-b6f9fe100462,Tiền điện nước chia sẻ,1139999,Person_2,Person_11;Person_2;Person_17;Person_6;Person_15;Person_19;Person_18
7d29d562-9429-4280-892f-c339bf17b5f0,Hoạt động team building,866000,Person_20,Person_13;Person_5;Person_7;Person_11;Person_16;Person_14;Person_20;Person_6
ce28814b-2caa-410b-a46d-825bf222aa0f,Ăn trưa chung,221998,Person_6,Person_13;Person_6;Person_11;Person_19;Person_1;Person_5;Person_16;Person_7;Person_18;Person_14;Person_2;Person_4;Person_3;Person_10
4b3a2373-a078-4089-ac21-b06bfeb00a0d,Vé xem phim,1906002,Person_8,Person_14;Person_4;Person_7;Person_11;Person_6;Person_17;Person_15;Person_9;Person_10;Person_12;Person_18;Person_5;Person_13;Person_2;Person_8;Person_19;Person_3;Person_1
65aaa06e-a164-466f-ab11-86b18eb429be,Đăng ký dịch vụ trực tuyến dùng chung,1197000,Person_4,Person_2;Person_7;Person_17;Person_6;Person_8;Person_4;Person_18
aa758436-c5c8-4443-804d-c25fb47588e8,Cà phê nhóm,220000,Person_7,Person_10;Person_1;Person_4;Person_3;Person_6;Person_2;Person_11;Person_13;Person_9;Person_14;Person_18;Person_8;Person_5;Person_17;Person_16;Person_20;Person_19;Person_7;Person_12;Person_15
315b3285-4043-42de-a272-39d2d4924863,Tiệc cuối tuần,1390000,Person_9,Person_1;Person_18;Person_3;Person_14;Person_11;Person_16;Person_9;Person_2
3a35fae8-92aa-48e9-bdb7-7da9d1a42bdf,Ăn trưa chung,301000,Person_8,Person_2;Person_8;Person_18;Person_14
38945f11-79a4-4764-b16a-3f8cff14e4f7,Đi lại chung (taxi/grab),631000,Person_18,Person_18;Person_13;Person_7;Person_5
42db108b-e3b1-43b5-a949-704ce9f2c40f,Cà phê nhóm,1972000,Person_17,Person_3;Person_6;Person_20;Person_12;Person_13;Person_14;Person_9;Person_11;Person_8;Person_7;Person_1;Person_19;Person_4;Person_17;Person_10;Person_5
19286612-25e0-41e7-9196-7a53873f8c4b,Vé xem phim,713006,Person_2,Person_17;Person_6;Person_7;Person_4;Person_2;Person_15;Person_14;Person_20;Person_8;Person_3;Person_11;Person_16;Person_18;Person_9
dd6379dc-1c3b-430d-b30b-d573fab2af45,Quà tặng chung,179000,Person_11,Person_11;Person_1;Person_13;Person_2;Person_12
446dae13-a434-4170-9541-683659c5cc23,Đăng ký dịch vụ trực tuyến dùng chung,347001,Person_3,Person_20;Person_3;Person_8
acc6f622-6006-4709-b72a-572c68e6d8a6,Mua đồ dùng văn phòng,129000,Person_4,Person_12;Person_20;Person_15;Person_14;Person_3;Person_8;Person_9;Person_17;Person_16;Person_13;Person_1;Person_6;Person_4;Person_2;Person_19;Person_11;Person_5;Person_10;Person_7;Person_18
849a8e1c-caf6-460f-abb0-234650ecae61,Đồ ăn vặt cho nhóm,247000,Person_17,Person_15;Person_11;Person_2;Person_16;Person_3;Person_5;Person_19;Person_17;Person_1;Person_9
5b996ed5-411b-42a4-9a47-f49e26c3be4e,Đăng ký dịch vụ trực tuyến dùng chung,735000,Person_7,Person_9;Person_16;Person_10;Person_18;Person_20;Person_3;Person_12;Person_14;Person_1;Person_17;Person_8;Person_4;Person_15;Person_7;Person_2
9db2545f-2365-4608-a565-cf5f9863ceb0,Tiền điện nước chia sẻ,1645995,Person_11,Person_18;Person_9;Person_8;Person_5;Person_1;Person_17;Person_6;Person_13;Person_11;Person_14;Person_2;Person_10;Person_20
d8556bb1-3518-414e-8d71-51a6a8dec6a8,Thiết bị nhỏ cho dự án,1313004,Person_6,Person_9;Person_18;Person_11;Person_13;Person_14;Person_10;Person_15;Person_3;Person_6;Person_5;Person_16;Person_4
477cdf44-4550-4a6a-a0eb-b7c80ebc8314,Tiền điện nước chia sẻ,1694000,Person_8,Person_16;Person_20;Person_8;Person_13;Person_14;Person_19;Person_3;Person_18;Person_9;Person_4;Person_7;Person_2;Person_11;Person_6;Person_5;Person_1;Person_15;Person_10;Person_12;Person_17
4483c066-6c3e-43a7-b0fa-3a56e94cea20,Đồ ăn vặt cho nhóm,1790000,Person_13,Person_13;Person_5
5acf92e5-5da6-431b-9c10-ed8db1c8c1ca,Quà tặng chung,148001,Person_8,Person_19;Person_1;Person_8;Person_11;Person_4;Person_3;Person_10
ef82a95e-514f-4bcf-8990-1f7338f3ee56,Cà phê nhóm,465000,Person_16,Person_16;Person_4
cabfd41a-ce24-413b-a9ac-b26e256ccc57,Thiết bị nhỏ cho dự án,204000,Person_20,Person_20;Person_8;Person_15;Person_3;Person_18;Person_16;Person_4;Person_1;Person_10;Person_2;Person_17;Person_9
662997e8-0835-4ff0-ad63-d574d5fb5fb8,Đi lại chung (taxi/grab),1778994,Person_4,Person_13;Person_4;Person_15;Person_3;Person_5;Person_19;Person_9;Person_17;Person_12;Person_11;Person_2;Person_16;Person_10;Person_6;Person_7;Person_8;Person_18;Person_14
fa4fcbc1-9631-481a-b236-3e0a2c80aed0,Sách và tài liệu chung,762996,Person_14,Person_10;Person_19;Person_15;Person_3;Person_16;Person_18;Person_13;Person_7;Person_17;Person_11;Person_6;Person_14
16a11a0c-be98-4e84-90b8-31b1d84e8676,Ăn trưa chung,1507000,Person_2,Person_12;Person_2
3b9c4269-b6de-454f-9048-ee35af3c4069,Đồ dùng sinh hoạt chung,270997,Person_8,Person_3;Person_14;Person_12;Person_7;Person_4;Person_15;Person_10;Person_11;Person_9;Person_20;Person_2;Person_5;Person_1;Person_8;Person_19;Person_13;Person_6
7b4efd1f-5451-4d08-a4ab-806d80f6613c,Thực phẩm cho bữa tối chung,1027000,Person_10,Person_20;Person_10;Person_19;Person_14;Person_18;Person_1;Person_7;Person_13;Person_16;Person_12;Person_9;Person_4;Person_6
c816fa20-dd26-4974-9d0a-b1a0896f61be,Cà phê nhóm,523000,Person_1,Person_8;Person_13;Person_9;Person_19;Person_5;Person_1;Person_11;Person_12;Person_17;Person_15
119d1f2c-4fba-4749-ae4a-74510459920a,Đi lại chung (taxi/grab),1052001,Person_16,Person_1;Person_16;Person_3;Person_17;Person_20;Person_18;Person_15;Person_10;Person_6
03df6d06-4b55-41f4-baec-01c0bdfc12d7,Tiệc cuối tuần,1277000,Person_13,Person_19;Person_3;Person_14;Person_13;Person_11;Person_10;Person_17;Person_7
6c7a8b68-ae62-43e7-92be-71863da44245,Đi lại chung (taxi/grab),282996,Person_6,Person_5;Person_16;Person_17;Person_11;Person_10;Person_9;Person_19;Person_1;Person_12;Person_18;Person_3;Person_4;Person_7;Person_15;Person_2;Person_6;Person_14;Person_13
2519f288-920e-4c45-9c06-f45f74c56ae2,Đi lại chung (taxi/grab),378000,Person_3,Person_8;Person_5;Person_20;Person_16;Person_1;Person_15;Person_9;Person_2;Person_4;Person_17;Person_14;Person_11;Person_13;Person_3;Person_7;Person_6;Person_18;Person_19
dbb740fa-844a-46d6-b30d-3fa5d75ecac5,Đồ dùng sinh hoạt chung,1193000,Person_2,Person_17;Person_13;Person_19;Person_14;Person_1;Person_18;Person_2;Person_12;Person_4;Person_10;Person_5;Person_11;Person_6;Person_3;Person_7;Person_9;Person_16;Person_15;Person_20;Person_8
20e47ecb-b6d1-4221-8e6e-e8e339199b7e,Thiết bị nhỏ cho dự án,581997,Person_19,Person_4;Person_1;Person_18;Person_15;Person_13;Person_5;Person_3;Person_6;Person_14;Person_10;Person_19;Person_12;Person_2
2d6909d6-9c5d-46d5-9e50-7740580d762c,Đăng ký dịch vụ trực tuyến dùng chung,1130993,Person_18,Person_3;Person_12;Person_20;Person_14;Person_11;Person_17;Person_2;Person_18;Person_6;Person_13;Person_4;Person_8;Person_1;Person_16;Person_19;Person_9;Person_7
de522868-dd4f-4016-9289-76fdf482d9dc,Cà phê nhóm,802002,Person_6,Person_16;Person_19;Person_2;Person_14;Person_6;Person_20
3c513773-460c-414e-8de0-22a6074eed52,Đồ ăn vặt cho nhóm,329000,Person_18,Person_2;Person_19;Person_14;Person_1;Person_18;Person_11;Person_5;Person_3;Person_6;Person_8
d7727caa-4269-4eac-b1f2-596be09ba5b4,Quà tặng chung,304000,Person_5,Person_5;Person_10;Person_1;Person_19;Person_18;Person_20;Person_7;Person_2;Person_11;Person_16;Person_12;Person_17;Person_4;Person_14;Person_6;Person_15;Person_13;Person_9;Person_8;Person_3
9e3f290d-e6e3-4389-8bfc-cde6ff1ecb11,Tiệc cuối tuần,658000,Person_15,Person_15;Person_4;Person_2;Person_6
862fea72-52ed-4c10-ba8d-b416adf0560c,Sách và tài liệu chung,454998,Person_2,Person_13;Person_19;Person_15;Person_2;Person_17;Person_6
31179939-4e56-4c1b-be07-ddf41e6e89eb,Đi lại chung (taxi/grab),60998,Person_4,Person_20;Person_17;Person_16;Person_3;Person_5;Person_10;Person_8;Person_15;Person_7;Person_4;Person_9;Person_12;Person_13;Person_18
cf7a4005-727e-4fb8-935f-fa00b9f03f74,Đăng ký dịch vụ trực tuyến dùng chung,1437000,Person_18,Person_13;Person_2;Person_3;Person_20;Person_18;Person_15;Person_4;Person_14;Person_8;Person_11;Person_12;Person_17
b416c13d-b219-4c6e-9f7b-a3ddc02a10fb,Đồ ăn vặt cho nhóm,155001,Person_13,Person_6;Person_13;Person_15;Person_19;Person_11;Person_3;Person_7
d2620d9b-8f6c-4981-b319-9d2a7e240916,Hoạt động team building,1556000,Person_15,Person_16;Person_2;Person_10;Person_3;Person_9;Person_8;Person_18;Person_15;Person_14;Person_11
6d145503-ac3e-4ccb-8c6c-320f3c7dee37,Thiết bị nhỏ cho dự án,884992,Person_18,Person_1;Person_10;Person_19;Person_14;Person_15;Person_5;Person_3;Person_2;Person_13;Person_18;Person_12;Person_4;Person_9;Person_20;Person_11;Person_6
ee851658-ec37-4f78-8301-dcdabeb401d0,Ăn trưa chung,1978999,Person_6,Person_10;Person_11;Person_5;Person_9;Person_1;Person_14;Person_19;Person_6;Person_12;Person_7;Person_4
a62bbe8c-2565-49cc-9d23-a7f9c477f05b,Đăng ký dịch vụ trực tuyến dùng chung,1513005,Person_8,Person_17;Person_4;Person_15;Person_14;Person_13;Person_3;Person_5;Person_9;Person_7;Person_16;Person_6;Person_8;Person_20
030a6f4a-9e6e-4c19-9ac7-9cd9f104d7b8,Tiền điện nước chia sẻ,1265000,Person_8,Person_12;Person_4;Person_10;Person_8;Person_20;Person_5;Person_18;Person_11;Person_13;Person_1;Person_6;Person_7;Person_16;Person_17;Person_3;Person_15;Person_19;Person_14;Person_2;Person_9
2bdfa223-15b2-4c36-8903-e94ba86dd553,Quà tặng chung,1698004,Person_18,Person_5;Person_13;Person_6;Person_1;Person_18;Person_7;Person_17;Person_11;Person_8;Person_14;Person_2
45d8574d-2d41-48db-bc34-0194c4a9ef74,Tiền điện nước chia sẻ,1930999,Person_16,Person_3;Person_12;Person_18;Person_15;Person_6;Person_20;Person_16
89ba044d-bc58-4a83-b1c5-76baa28cdb10,Quà tặng chung,771004,Person_13,Person_20;Person_14;Person_12;Person_2;Person_16;Person_1;Person_15;Person_3;Person_4;Person_6;Person_10;Person_9;Person_13
dce53633-a922-4c05-9cda-553e5f7fc869,Đồ dùng sinh hoạt chung,1356000,Person_17,Person_5;Person_15;Person_18;Person_14;Person_13;Person_6;Person_9;Person_20;Person_4;Person_11;Person_19;Person_8;Person_3;Person_12;Person_17
c8736a01-4132-4c37-b58f-1df581e2c9c3,Đi lại chung (taxi/grab),1332001,Person_10,Person_7;Person_2;Person_13;Person_19;Person_6;Person_15;Person_3;Person_17;Person_5;Person_10;Person_8;Person_1;Person_4;Person_11;Person_16;Person_9;Person_20
b182a4f7-b549-46f1-bfd5-554bb8c65fd1,Tiền điện nước chia sẻ,1253000,Person_13,Person_13;Person_2;Person_5;Person_20;Person_11
8f2560bb-751f-41c0-be90-442ff6079389,Thực phẩm cho bữa tối chung,1012000,Person_2,Person_9;Person_5;Person_3;Person_10;Person_8;Person_2;Person_6;Person_4;Person_16;Person_15
b9e60101-d500-4c8a-8e0a-ddd569d2a122,Ăn trưa chung,258000,Person_2,Person_6;Person_9;Person_20;Person_14;Person_11;Person_18;Person_2;Person_16;Person_4;Person_7;Person_5;Person_12
1800adca-d0bf-42bd-9d7a-6305f4f9c7b7,Mua đồ dùng văn phòng,633003,Person_18,Person_18;Person_3;Person_5;Person_2;Person_17;Person_14;Person_6
a65d5e87-0510-40ed-8c60-0f4e1082ac62,Tiệc cuối tuần,1082997,Person_16,Person_11;Person_13;Person_4;Person_9;Person_16;Person_1;Person_10;Person_20;Person_14
d294496c-c5a8-4677-b713-1b2e447aa549,Hoạt động team building,1607001,Person_9,Person_18;Person_14;Person_15;Person_8;Person_20;Person_5;Person_16;Person_9;Person_17;Person_4;Person_2;Person_3;Person_7;Person_10;Person_19;Person_13;Person_1;Person_12;Person_11
6557ae5f-f8d6-47fa-9d69-3ea9dbefb31a,Tiệc cuối tuần,333999,Person_6,Person_4;Person_20;Person_16;Person_1;Person_6;Person_17;Person_19;Person_12;Person_13;Person_7;Person_2;Person_3;Person_9;Person_11;Person_15;Person_5;Person_18
7d8e2940-dde5-4b46-8570-fd2c39185294,Cà phê nhóm,592998,Person_4,Person_15;Person_11;Person_2;Person_14;Person_4;Person_18;Person_12
dfad76da-94d4-4e49-a601-30449df0929f,Tiền điện nước chia sẻ,1242000,Person_15,Person_8;Person_15;Person_7;Person_11;Person_3;Person_16
129b523d-c155-48ea-a7ef-47bb1479fb2d,Đăng ký dịch vụ trực tuyến dùng chung,1751997,Person_1,Person_2;Person_13;Person_4;Person_15;Person_14;Person_9;Person_5;Person_17;Person_18;Person_3;Person_19;Person_1;Person_11
ffc5663a-0b9f-49c2-823d-b08fb018b999,Tiệc cuối tuần,289995,Person_2,Person_18;Person_6;Person_2;Person_5;Person_3;Person_1;Person_14;Person_8;Person_16;Person_7;Person_15;Person_20;Person_9;Person_10;Person_13
a5010d62-5686-4b2c-aa65-617b5ccc7108,Tiệc cuối tuần,1860000,Person_11,Person_15;Person_8;Person_6;Person_10;Person_1;Person_11;Person_17;Person_20;Person_2;Person_14;Person_18;Person_9
e585f745-7262-454b-a151-f8d720c9bc99,Quà tặng chung,186003,Person_13,Person_20;Person_13;Person_2;Person_19;Person_8;Person_7;Person_6;Person_3;Person_18
87baabb8-0d5a-4505-b4df-50a762ec5bbc,Quà tặng chung,987000,Person_10,Person_8;Person_9;Person_2;Person_19;Person_12;Person_7;Person_14;Person_10;Person_18;Person_15
db14d0ef-5552-49fa-86ec-9c78e0868f6b,Thiết bị nhỏ cho dự án,208998,Person_9,Person_9;Person_1;Person_14;Person_17;Person_5;Person_7;Person_11;Person_4;Person_18
bcd22a9e-a176-4643-afc8-64383eb1856b,Mua đồ dùng văn phòng,1236000,Person_19,Person_14;Person_19;Person_11;Person_4
47da8d45-66b8-47de-b720-6023e7d0b877,Đi lại chung (taxi/grab),1996995,Person_11,Person_19;Person_15;Person_14;Person_12;Person_20;Person_17;Person_11;Person_10;Person_1;Person_2;Person_3;Person_18;Person_5;Person_8;Person_16;Person_9;Person_7;Person_13;Person_4
6f7f33e1-7b6a-4124-a2cf-43dc48ccb83b,Đồ dùng sinh hoạt chung,626004,Person_11,Person_3;Person_8;Person_18;Person_7;Person_20;Person_4;Person_5;Person_6;Person_11;Person_13;Person_14;Person_12
